image_id,fname,caption,gt,mentioned,wrong,is_hall
31118,000000031118.jpg,a large clock tower with a christmas tree in the middle of a city,car|clock|person,clock,,False
31217,000000031217.jpg,a person is playing tennis on the court,person|sports ball|tennis racket,person,,False
31248,000000031248.jpg,two chairs and a lamp in a room with bookshelves,book|bowl|chair|couch|potted plant,chair,,False
31269,000000031269.jpg,two zebras grazing in the middle of a grassy field,horse|person|zebra,zebra,,False
31296,000000031296.jpg,a group of people sitting at a table in a restaurant,bottle|cell phone|chair|clock|cup|dining table|person|tie,person|dining table,,False
31322,000000031322.jpg,swans and their mate on the water in a marina,bird|boat|person,bird,,False
31620,000000031620.jpg,a man and woman cutting into their wedding cake,cake|chair|cup|dining table|knife|person|tie,person|person|cake,,False
31735,000000031735.jpg,a red living room with a couch and lamps,book|couch|dining table|potted plant,couch,,False
31749,000000031749.jpg,a doll with red hair sitting next to a clock,clock,clock,,False
31817,000000031817.jpg,a man wearing a black helmet sitting on top of a scooter,motorcycle|person,person|motorcycle,,False
32038,000000032038.jpg,a large pizza is shown on a wooden table,bottle|dining table|oven|person|pizza,pizza|dining table,,False
32081,000000032081.jpg,a female tennis player returning a serve,person|sports ball|tennis racket,person|person,,False
32285,000000032285.jpg,a bathroom with yellow walls and tile floors,toilet,,,False
32334,000000032334.jpg,a man and woman are holding glasses of wine,car|chair|person|wine glass,person|person,,False
32570,000000032570.jpg,this is an image of a surfer surfing,person|surfboard,,,False
32610,000000032610.jpg,a desk topped with many laptops and backpacks,backpack|bench|dining table|laptop,dining table|laptop|backpack,,False
32735,000000032735.jpg,a person is jumping with skis in the air,person|skis,person|skis,,False
32811,000000032811.jpg,a bird standing outside of a window near a body of water,bird|boat,bird,,False
32817,000000032817.jpg,two men are painting a bathroom with blue paint,bowl|person|toilet,person,,False
32861,000000032861.jpg,a woman standing in a hallway holding an umbrella,person|umbrella,person|umbrella,,False
32887,000000032887.jpg,the man wearing a backpack stands in front of a rocky stairway,backpack|cell phone|person,person|backpack,,False
32901,000000032901.jpg,four men posing for a photo at a wine tasting,bottle|chair|cup|dining table|person|tie|wine glass,person,,False
32941,000000032941.jpg,a street corner is shown with the street light broken down,bus|car|person|traffic light|truck,traffic light,,False
33005,000000033005.jpg,a man holding a tennis racquet on a tennis court,person|sports ball|tennis racket,person,,False
33104,000000033104.jpg,two people on skis are talking near a net,bench|person|skis|snowboard,person|skis,,False
33109,000000033109.jpg,a large truck driving down a road near houses,bus|car|truck,truck,,False
33114,000000033114.jpg,an airplane with it's landing gear deployed at an airport,airplane|parking meter,airplane,,False
33221,000000033221.jpg,people stand and hold tennis racquets in the sand,baseball bat|car|handbag|person|tennis racket|truck,person,,False
33368,000000033368.jpg,a tennis player wearing blue shirt and white shorts,person|sports ball|tennis racket,person,,False
33638,000000033638.jpg,a young woman standing over an old fashioned stove,bowl|oven|person|spoon,person|oven,,False
33707,000000033707.jpg,two giraffes are standing close together at the zoo,giraffe|person,giraffe,,False
33759,000000033759.jpg,a boy in green jersey swinging at a ball with bat,baseball bat|car|person|sports ball|truck,person|sports ball,,False
33854,000000033854.jpg,"cars, motorcycles and a bus on display at a city event",bus|car|motorcycle|person,car|motorcycle,,False
34071,000000034071.jpg,a parking meter with the sun setting in the background,parking meter,parking meter,,False
34139,000000034139.jpg,a very large luggage bag in front of a statue,handbag|person|suitcase,suitcase,,False
34205,000000034205.jpg,"a dinner plate features chicken breast, broccoli and mushrooms",broccoli,broccoli,,False
34257,000000034257.jpg,"a display of carrots, broccoli, and other vegetables",broccoli|carrot,carrot|broccoli,,False
34417,000000034417.jpg,doughnuts frying in an industrial kitchen while people work behind them,donut|person|tie,donut|person,,False
34452,000000034452.jpg,person standing in forest wearing green jacket throwing frisbee,frisbee|person,person|frisbee,,False
34760,000000034760.jpg,a picture of a bathroom with white cabinets and tan tile floors,bottle|sink|toilet,,,False
34873,000000034873.jpg,a large kitchen island with a sink underneath it,apple|bowl|chair|cup|dining table|sink|tv,sink,,False
35062,000000035062.jpg,this is an image of a small child sleeping under blankets,bed|person,person,,False
35197,000000035197.jpg,a black and white photo of someone riding their skateboard,person|skateboard,skateboard,,False
35279,000000035279.jpg,a man laying on the floor with a laptop and other items,book|bottle|cell phone|handbag|laptop|person|tennis racket,person|laptop,,False
35326,000000035326.jpg,a stove top oven sitting under a microwave,bottle|knife|oven,oven|oven|microwave,microwave,True
35682,000000035682.jpg,a young man looks up as he eats a chocolate covered donut,cake|chair|cup|dining table|donut|handbag|person,person|donut,,False
35770,000000035770.jpg,"a bathroom with a sink, toilet and a cow theme decoration",sink|toilet,sink|toilet|cow,cow,True
35963,000000035963.jpg,two stuffed teddy bears on the ground next to a grave marker,bear|teddy bear,teddy bear,,False
36494,000000036494.jpg,a large group of people sit inside an eating hall with a huge clock on the,bottle|bowl|chair|clock|cup|dining table|person|refrigerator|vase,person|clock,,False
36539,000000036539.jpg,a person wearing snowboards and a child with skis,person|snowboard,person|snowboard|person|skis,skis,True
36660,000000036660.jpg,someone wearing sandals and flip flops next to a phone and cell phone parts,cell phone|person,cell phone|cell phone,,False
36678,000000036678.jpg,a large building has two towers and some clocks,boat|clock,clock,,False
36844,000000036844.jpg,an empty living room with several chairs and windows,bicycle|chair|couch|cup|potted plant|refrigerator|remote|tv,chair,,False
36861,000000036861.jpg,a parking meter is shown in front of a store,bicycle|parking meter,parking meter,,False
36936,000000036936.jpg,young people sitting on a couch playing games on the television,book|bowl|cell phone|couch|cup|person|potted plant|remote|tv,person|couch|tv,,False
37670,000000037670.jpg,a person holding a remote control above a toilet,person|remote|toilet,person|remote|toilet,,False
37689,000000037689.jpg,a snowboarder in mid - air on a steep snowy ramp,person|snowboard,person,,False
37740,000000037740.jpg,a computer desk and lamp on a room,book|chair|couch|dining table|keyboard|laptop|mouse|potted plant|tv,laptop|dining table,,False
37751,000000037751.jpg,man on motorbike in a mountainous area under a cloudy sky,backpack|bicycle|motorcycle|person,person|motorcycle,,False
37777,000000037777.jpg,"a kitchen with a sink, refrigerator, microwave and table with fruit on top",banana|bowl|chair|dining table|orange|oven|potted plant|refrigerator|sink,sink|refrigerator|microwave|dining table,microwave,True
37988,000000037988.jpg,a woman wearing a black skirt holding a tennis racquet,person|sports ball|tennis racket,person,,False
38048,000000038048.jpg,a fire hydrant on the side of the street with people walking in the distance,car|fire hydrant|handbag|person,fire hydrant|person,,False
38070,000000038070.jpg,an aerial view of a toilet in the corner,bowl|toilet,toilet,,False
38118,000000038118.jpg,a person in snow gear is skiing down a hill,person|skis,person,,False
38210,000000038210.jpg,a man is skiing down a snowy hill,person|skis,person,,False
38576,000000038576.jpg,a black and white photo of a desktop computer and mouse,dining table|keyboard|laptop|mouse|tv,laptop|mouse,,False
38678,000000038678.jpg,a woman smiles while holding a bagel in her hands,cup|dining table|donut|person|sandwich|train,person|donut,,False
38825,000000038825.jpg,two zebras standing next to each other eating grass,zebra,zebra,,False
38829,000000038829.jpg,two men riding on the back of a green bike,backpack|bicycle|motorcycle|person,person|bicycle,,False
39405,000000039405.jpg,two people playing doubles tennis on a grass court,backpack|bench|chair|person|sports ball|suitcase|tennis racket,person,,False
39477,000000039477.jpg,"a couch, window, and plant in a small room",book|couch|dining table|potted plant|tv|vase,couch,,False
39480,000000039480.jpg,"woman tennis player, red dress, tennis racket on a clay court",orange|person|tennis racket,person|person|tennis racket,,False
39484,000000039484.jpg,a busy street with traffic and a sign indicating where to go,airplane|car|chair|dining table|person|traffic light,,,False
39551,000000039551.jpg,a female tennis player in action on the court,person|sports ball|tennis racket,person|person,,False
39670,000000039670.jpg,a blue and orange train traveling through tall grass,person|train,orange|train,orange,True
39769,000000039769.jpg,two cats laying together on a pink blanket with remotes,bed|cat|couch|remote,cat|remote,,False
39785,000000039785.jpg,person surfing on large rough rapids and water,bench|person|surfboard,person,,False
39914,000000039914.jpg,a woman and a child are flying a kite,kite|person,person|person|kite,,False
39951,000000039951.jpg,a tennis player hitting the ball with a racquet,person|sports ball|tennis racket,person|sports ball,,False
39956,000000039956.jpg,"a messy room with a full bed, trash and pieces of luggage",bed|chair,bed|suitcase,suitcase,True
40036,000000040036.jpg,a jockey riding a horse jumping over a wooden fence,horse|person|potted plant,horse,,False
40083,000000040083.jpg,two men sitting at an open market on the sidewalk,bicycle|bottle|car|chair|person|umbrella,person,,False
40471,000000040471.jpg,a kitchen with two stove top ovens and a ceiling fan,apple|banana|bottle|bowl|cup|knife|microwave|oven|refrigerator|sink|spoon,oven|oven,,False
40757,000000040757.jpg,a young child laying on a bed with the night light turned on,bed|person|tv,person|bed,,False
41488,000000041488.jpg,an interstate sign with east 207 and queens bronx,truck,,,False
41633,000000041633.jpg,a vintage red truck with an open flat bed is parked in a lot,car|person|truck,truck|bed,bed,True
41635,000000041635.jpg,black and white photograph of four cows with short horns standing behind a fence,cow,cow,,False
41872,000000041872.jpg,a bedroom with a fireplace and television mounted above it,bed|chair|clock|tv,tv,,False
41888,000000041888.jpg,a group of three birds walk on the ground,bird|person,bird,,False
41990,000000041990.jpg,three people posing for a photo while wearing their skis,person|skis,person|skis,,False
42070,000000042070.jpg,a bus parked at a stop with blue sky in the background,bus|car|person,,,False
42102,000000042102.jpg,a young man in a kilt and jacket posing for the camera,handbag|person|tie,person,,False
42178,000000042178.jpg,a train station is pictured in a foggy sky,car|train,train,,False
42276,000000042276.jpg,an image of a small bathroom area with a toilet and many ski equipment,potted plant|skis|toilet,toilet|skis,,False
42296,000000042296.jpg,the white polar bear plays in the pool with a colorful ball,bear|dog|sports ball,bear|sports ball,,False
