image_id,fname,caption
57150,000000057150.jpg,a group of children standing around a large white teddy bear
57232,000000057232.jpg,a box of tile sitting on top of a pile of wooden sticks
57238,000000057238.jpg,a kitchen with a refrigerator and a dining room table
57244,000000057244.jpg,a train engine sitting on the tracks in a wooded area
57597,000000057597.jpg,a group of people playing soccer on a field
57672,000000057672.jpg,a group of people in a boat on a lake
57725,000000057725.jpg,a bridge over a river with a clock tower in the background
57760,000000057760.jpg,a group of people standing on top of a sandy beach
58029,000000058029.jpg,"a bathroom with a sink, toilet, and shower"
58111,000000058111.jpg,a cat laying on top of a white counter
58350,000000058350.jpg,a woman sitting on a couch eating a slice of pizza
58384,000000058384.jpg,two elephants standing in a field next to a fence
58393,000000058393.jpg,a couple sitting on a bench looking out at the ocean
58539,000000058539.jpg,a man in a red hat and tie walking down the street
58636,000000058636.jpg,a pole with a sign that says parking glads
58655,000000058655.jpg,a clock on a pole in front of a building
58705,000000058705.jpg,a man and woman wearing hard hats pose for a picture
59044,000000059044.jpg,a group of people standing around a room holding wii controllers
59386,000000059386.jpg,a group of giraffes are eating from a tree
59598,000000059598.jpg,a laptop computer sitting on top of a table
59635,000000059635.jpg,a man in a wet suit carrying a surfboard
59920,000000059920.jpg,a bathroom with a toilet and a bidet
60052,000000060052.jpg,a woman holding an umbrella in her hand
60090,000000060090.jpg,a yellow train is pulling into a train station
60102,000000060102.jpg,two men are playing soccer on a field
60347,000000060347.jpg,a man sitting on a bench in a forest
60363,000000060363.jpg,a clock on the side of a building with a bd bank sign
60449,000000060449.jpg,a laptop computer sitting on top of a table
60507,000000060507.jpg,a baseball player swinging a bat at a ball
60770,000000060770.jpg,two zebras standing in the grass near trees
60823,000000060823.jpg,a large group of birds and cows in a courtyard
60835,000000060835.jpg,a dog sitting in a cage with a water bowl
60855,000000060855.jpg,a group of oranges and apples on a white surface
60886,000000060886.jpg,a group of baseball players standing on top of a field
60899,000000060899.jpg,a little girl holding a brush on her head
60932,000000060932.jpg,a man in a suit and tie holding a piece of paper
61108,000000061108.jpg,a dog is sitting in a basket on a bike
61171,000000061171.jpg,a herd of cattle grazing on dry grass
61268,000000061268.jpg,a train is coming down the tracks near a fence
61333,000000061333.jpg,a cat is sitting on a blanket in front of a bookcase
61418,000000061418.jpg,a group of people playing a game of checkers on a deck
61471,000000061471.jpg,a puppy playing with a toilet paper roll in a bathroom
61584,000000061584.jpg,a man and woman are sitting on a statue of a horse
61658,000000061658.jpg,a plate of broccoli and cauliflower on a table
61747,000000061747.jpg,a woman in a purple jacket is on skis
61960,000000061960.jpg,a woman laying on a bed wearing stockings and high heels
62025,000000062025.jpg,"a bathroom with a sink, toilet and bathtub"
62353,000000062353.jpg,a group of giraffes standing around in a zoo
62355,000000062355.jpg,a baseball player is standing at home plate
62554,000000062554.jpg,a table topped with plates of food and a bowl of broccoli
62692,000000062692.jpg,a woman is playing tennis on a court
62808,000000062808.jpg,a man taking a picture of a pizza
63047,000000063047.jpg,a man eating a bag of food in front of a building
63154,000000063154.jpg,a man riding a wave on top of a surfboard
63552,000000063552.jpg,a cat is looking at its own reflection in a mirror
63602,000000063602.jpg,a laptop computer sitting on top of a desk
63740,000000063740.jpg,a desk with a computer and a laptop on it
63965,000000063965.jpg,a woman holding a plate with a piece of cake on it
64084,000000064084.jpg,a plate of bread on a table with a knife and fork
64359,000000064359.jpg,a group of zebras and giraffes in a zoo
64462,000000064462.jpg,a woman on skis posing for a picture
64495,000000064495.jpg,a parking meter sitting next to a wall with graffiti
64499,000000064499.jpg,a couple of zebras are standing outside of a building
64523,000000064523.jpg,a group of girls standing on a tennis court
64574,000000064574.jpg,"a hair brush, a razor, a razor blade, and a razor blade"
64718,000000064718.jpg,a man swinging a tennis racquet at a ball
64868,000000064868.jpg,a man is putting a dog in the oven
64898,000000064898.jpg,two young children are in the ocean on surfboards
65074,000000065074.jpg,a bed with a yellow comforter and a window
65288,000000065288.jpg,a group of people sitting around a yellow chair
65350,000000065350.jpg,a man riding a skateboard up the side of a ramp
65455,000000065455.jpg,a group of people standing around a giraffe
65485,000000065485.jpg,a dog sitting in the back of a red truck
65736,000000065736.jpg,a woman is swinging a tennis racket at a ball
65798,000000065798.jpg,a baseball player is running to first base
66038,000000066038.jpg,a group of people sitting under umbrellas on a beach
66135,000000066135.jpg,a yellow train is parked at a train station
66231,000000066231.jpg,a group of chefs preparing food in a kitchen
66523,000000066523.jpg,a bed with a canopy over it in a bedroom
66561,000000066561.jpg,a sheep and a lamb are laying in the grass
66635,000000066635.jpg,a computer monitor sitting on top of a wooden desk
66706,000000066706.jpg,a table with a plate of food and a cup of coffee
66771,000000066771.jpg,a man and woman sitting at a table looking at a cell phone
66817,000000066817.jpg,"a plate of food with meat, rice and vegetables"
66841,000000066841.jpg,a toaster with a face made of spoons and a whisk
66886,000000066886.jpg,a little girl holding a pink hair brush
66926,000000066926.jpg,a box of glazed donuts with icing on them
67180,000000067180.jpg,a woman sitting on a bench wearing a hat
67213,000000067213.jpg,a dog jumping into a pool of water
67310,000000067310.jpg,a man riding a skateboard up the side of a ramp
67315,000000067315.jpg,a man wearing a tie and a dress shirt
67406,000000067406.jpg,two men standing in a field flying a kite
67534,000000067534.jpg,a man wearing a blue and black tie
67616,000000067616.jpg,a street with cars parked on the side of it
67896,000000067896.jpg,a clock hanging from the side of a building
68078,000000068078.jpg,a dog is standing in a bathroom next to a toilet
68093,000000068093.jpg,a man and woman sitting on a motorcycle
68286,000000068286.jpg,a bed with two white pillows and a night stand
68387,000000068387.jpg,a baseball player holding a bat on a field
68409,000000068409.jpg,a group of boys sitting next to each other
68628,000000068628.jpg,a man flying through the air while riding a skateboard
68765,000000068765.jpg,a keyboard and mouse on a desk with a mouse
68833,000000068833.jpg,a kitchen with a large island and a bar
68933,000000068933.jpg,three zebras grazing in a field of grass
69106,000000069106.jpg,a group of zebras standing next to a stone wall
69138,000000069138.jpg,a traffic light with a sad face drawn on it
69213,000000069213.jpg,two men in hats standing next to a green table
69224,000000069224.jpg,a man and a woman eating donuts at a table
69356,000000069356.jpg,a man and woman standing next to a fruit stand
69795,000000069795.jpg,a blue watering can with purple flowers in it
70048,000000070048.jpg,"a tray with a bowl of soup, a bowl of salad, a bowl of"
70158,000000070158.jpg,three zebras walking in a line in a dirt area
70229,000000070229.jpg,a stuffed animal is sitting on a bench
70254,000000070254.jpg,a green and yellow train pulling into a train station
70739,000000070739.jpg,two women sitting at a table with wine glasses
70774,000000070774.jpg,a motorcycle parked next to a wall with a bunch of bikes on it
71226,000000071226.jpg,two dogs and a cat sleeping on a bed
71451,000000071451.jpg,a bed with a white blanket and pillows
71711,000000071711.jpg,a museum with two old airplanes on display
71756,000000071756.jpg,two black bears walking in the woods at night
71877,000000071877.jpg,a man riding a skateboard on top of a stone wall
71938,000000071938.jpg,a man sleeping with a cell phone on his head
72281,000000072281.jpg,a man flying through the air while riding a skateboard
72795,000000072795.jpg,a baseball game in progress with the batter up to plate
72813,000000072813.jpg,a dog laying on a bed with a red pillow
72852,000000072852.jpg,a bicycle leaning against a pole on a sidewalk
73118,000000073118.jpg,two large teddy bears sitting next to each other
73153,000000073153.jpg,a man standing next to a tree talking on a cell phone
73326,000000073326.jpg,a refrigerator with a lot of food inside of it
73533,000000073533.jpg,two boys sitting on a bench looking at their cell phones
73702,000000073702.jpg,a group of men standing next to a white bus
73946,000000073946.jpg,two men are holding a surfboard with a shark on it
74058,000000074058.jpg,a black and white photo of a restaurant with a bicycle parked in front of it
74092,000000074092.jpg,a woman jumping up to hit a tennis ball
74200,000000074200.jpg,a display of surfboards in a window
74209,000000074209.jpg,"a kitchen with a sink, a counter, and stools"
74256,000000074256.jpg,two women standing next to each other in a train station
74457,000000074457.jpg,a man holding a surfboard on top of a beach
74646,000000074646.jpg,a person flying a kite on a beach
74733,000000074733.jpg,a table with a bunch of glasses of beer and pizza
74860,000000074860.jpg,a snowboarder sitting in the snow with his board
75393,000000075393.jpg,a display case with wooden combs and other items
75456,000000075456.jpg,a pizza pan with a pizza in it
75612,000000075612.jpg,a group of young men standing next to each other
76211,000000076211.jpg,a clock on the side of a building
76261,000000076261.jpg,two birds flying over a mountain range in the sky
76416,000000076416.jpg,a double decker bus parked in front of a building
76417,000000076417.jpg,a dog sticking its head out of a car window
76468,000000076468.jpg,two women shaking hands on a tennis court
76547,000000076547.jpg,a man sitting at a table in a train station
76625,000000076625.jpg,a train is coming down the tracks with people walking by
76731,000000076731.jpg,a laptop with a pen on top of it
77396,000000077396.jpg,two cats playing in a living room with a television
77460,000000077460.jpg,a group of people flying kites in a field
77595,000000077595.jpg,a cat laying on a bed next to a laptop
